"Path","File","Date Acquired","Sample","Misc"
"C:\Data\Megan\hybrid toadflaxes\","DalmatianToadflaxPooled.D","05 Mar 2025  10:14    ","Dalmatian Toadflax Pooled"," "
"TIC: DalmatianToadflaxPooled.D\data.ms"
6.455,655954.000
6.459,610716.000
6.462,566249.000
6.465,528685.000
6.468,481374.000
6.471,430451.000
6.474,391665.000
6.478,381785.000
6.481,358509.000
6.484,343441.000
6.487,347985.000
6.490,350974.000
6.493,349604.000
6.497,350389.000
6.500,358791.000
6.503,354902.000
6.506,352116.000
6.509,341251.000
6.512,327202.000
6.516,324289.000
6.519,315978.000
6.522,308555.000
6.525,309623.000
6.528,302312.000
6.531,310569.000
6.534,315946.000
6.538,311305.000
6.541,321409.000
6.544,313605.000
6.547,309154.000
6.550,300138.000
6.553,295457.000
6.557,291879.000
6.560,277816.000
6.563,274744.000
6.566,258687.000
6.569,258864.000
6.572,251447.000
6.576,243638.000
6.579,237492.000
6.582,238115.000
6.585,231652.000
6.588,230010.000
6.591,230589.000
6.595,228308.000
6.598,231467.000
6.601,231177.000
6.604,222070.000
6.607,226515.000
6.610,224184.000
6.614,226314.000
6.617,232940.000
6.620,231471.000
6.623,228702.000
6.626,227581.000
6.629,227270.000
6.633,231008.000
6.636,244202.000
6.639,246663.000
6.642,260637.000
6.645,282247.000
6.648,302331.000
6.651,307488.000
6.655,329691.000
6.658,334257.000
6.661,334468.000
6.664,341251.000
6.667,338196.000
6.670,329563.000
6.674,314321.000
6.677,317527.000
6.680,319054.000
6.683,303792.000
6.686,299103.000
6.689,296174.000
6.693,290778.000
6.696,302889.000
6.699,311183.000
6.702,308081.000
6.705,302334.000
6.708,315983.000
6.712,313918.000
6.715,298601.000
6.718,287655.000
6.721,287228.000
6.724,270446.000
6.727,268103.000
6.731,255505.000
6.734,245456.000
6.737,241338.000
6.740,244751.000
6.743,232405.000
6.746,228595.000
6.750,226657.000
6.753,234330.000
6.756,222392.000
6.759,221320.000
6.762,234346.000
6.765,237310.000
6.768,253790.000
6.772,262401.000
6.775,274898.000
6.778,297884.000
6.781,322238.000
6.784,337554.000
6.787,346664.000
6.791,362943.000
6.794,359619.000
6.797,355689.000
6.800,353728.000
6.803,335168.000
6.806,317217.000
6.810,301867.000
6.813,289188.000
6.816,269752.000
6.819,257245.000
6.822,247303.000
6.825,243862.000
6.829,235697.000
6.832,229437.000
6.835,223268.000
6.838,225847.000
6.841,210232.000
6.844,217362.000
6.848,215803.000
6.851,210009.000
6.854,212255.000
6.857,211849.000
6.860,222609.000
6.863,211791.000
6.866,222525.000
6.870,220735.000
6.873,222518.000
6.876,230712.000
6.879,230184.000
6.882,232283.000
6.885,238815.000
6.889,246547.000
6.892,246445.000
6.895,239736.000
6.898,250807.000
6.901,244659.000
6.904,229562.000
6.908,227225.000
6.911,227001.000
6.914,222819.000
6.917,224015.000
6.920,208458.000
6.923,206860.000
6.927,204028.000
6.930,206246.000
6.933,198100.000
6.936,203354.000
6.939,198201.000
6.942,197875.000
6.946,206679.000
6.949,207664.000
6.952,224189.000
6.955,211611.000
6.958,219830.000
6.961,216269.000
6.965,219257.000
6.968,233056.000
6.971,222332.000
6.974,221183.000
6.977,211648.000
6.980,209812.000
6.983,200768.000
6.987,195978.000
6.990,203654.000
6.993,196470.000
6.996,198910.000
6.999,196291.000
7.002,207473.000
7.006,222184.000
7.009,226873.000
7.012,243677.000
7.015,259770.000
7.018,262485.000
7.021,282741.000
7.025,287820.000
7.028,293595.000
7.031,296911.000
7.034,283846.000
7.037,270737.000
7.040,249936.000
7.044,239172.000
7.047,229195.000
7.050,219518.000
7.053,218100.000
7.056,218758.000
7.059,221736.000
7.063,217924.000
7.066,224101.000
7.069,230667.000
7.072,248692.000
7.075,260018.000
7.078,280605.000
7.082,290082.000
7.085,303568.000
7.088,317122.000
7.091,334836.000
7.094,350852.000
7.097,358895.000
7.100,368009.000
7.104,389307.000
7.107,384147.000
7.110,390235.000
7.113,387398.000
7.116,385170.000
7.119,374424.000
7.123,373126.000
7.126,371028.000
7.129,362965.000
7.132,354159.000
7.135,343545.000
7.138,339438.000
7.142,333953.000
7.145,331120.000
7.148,326082.000
7.151,331154.000
7.154,337927.000
7.157,331166.000
7.161,320471.000
7.164,323500.000
7.167,323996.000
7.170,333590.000
7.173,321501.000
7.176,336740.000
7.180,331535.000
7.183,324550.000
7.186,329199.000
7.189,328624.000
7.192,337706.000
7.195,327400.000
7.199,323157.000
7.202,314530.000
7.205,321971.000
7.208,322667.000
7.211,323280.000
7.214,322933.000
7.217,319709.000
7.221,312804.000
7.224,308516.000
7.227,301249.000
7.230,301824.000
7.233,297744.000
7.236,298496.000
7.240,294135.000
7.243,297092.000
7.246,289942.000
7.249,291625.000
7.252,286647.000
7.255,291257.000
7.259,289105.000
7.262,298452.000
7.265,292225.000
7.268,281622.000
7.271,283973.000
7.274,280558.000
7.278,271420.000
7.281,272746.000
7.284,271152.000
7.287,261555.000
7.290,261814.000
7.293,262546.000
7.297,245940.000
